,DDEC,EQeq,Qeq
92,-0.138414,-0.35100,-0.545003
93,-0.124286,-0.37500,-0.545003
94,-0.138414,-0.36800,-0.545003
95,-0.124286,-0.35400,-0.545003
96,-0.548431,-0.69800,-0.35681
97,-0.586055,-0.70400,-0.35681
98,-0.548422,-0.69600,-0.35681
99,-0.586061,-0.69800,-0.35681
100,-0.548431,-0.69800,-0.35681
101,-0.586055,-0.70400,-0.35681
102,-0.127541,-0.34200,-0.35681
103,-0.128911,-0.36400,-0.35681
104,-0.134901,-0.34900,-0.35681
105,-0.110563,-0.34700,-0.35681
106,-0.122512,-0.33300,-0.35681
107,-0.121365,-0.35500,-0.35681
108,-0.133773,-0.32500,-0.35681
109,-0.123901,-0.36300,-0.35681
110,-0.127541,-0.34300,-0.35681
111,-0.128911,-0.36300,-0.35681
112,-0.134901,-0.34900,-0.442141
113,-0.110563,-0.35100,-0.442141
114,-0.122512,-0.33400,-0.442141
115,-0.121365,-0.35500,-0.442141
116,-0.133773,-0.32400,-0.442141
117,-0.123901,-0.36400,-0.442141
118,-0.127541,-0.34200,-0.442141
119,-0.128911,-0.36400,-0.442141
120,-0.134901,-0.34900,-0.331047
121,-0.110563,-0.34700,-0.331047
122,-0.122511,-0.33300,-0.331047
123,-0.121365,-0.35500,-0.331047
124,-0.133773,-0.32500,-0.331047
125,-0.123901,-0.36300,-0.331047
126,-0.127541,-0.34300,-0.331047
127,-0.128911,-0.36300,-0.331047
128,-0.134901,-0.34900,-0.331047
129,-0.110563,-0.35100,-0.331047
130,-0.122511,-0.33400,-0.331047
131,-0.121365,-0.35500,-0.331047
132,-0.126434,-0.45300,-0.331047
133,-0.127176,-0.40600,-0.331047
134,-0.124228,-0.45700,-0.331047
135,-0.128815,-0.46100,-0.331047
136,-0.126434,-0.45400,-0.331047
137,-0.127173,-0.41400,-0.331047
138,-0.113969,-0.38600,-0.331047
139,-0.119881,-0.41300,-0.331047
140,-0.134375,-0.39300,-0.331047
141,-0.118293,-0.39400,-0.331047
142,-0.113969,-0.38600,-0.331047
143,-0.119881,-0.41300,-0.331047
144,-0.134375,-0.39300,-0.331047
145,-0.118293,-0.39400,-0.331047
146,-0.11397,-0.38600,-0.331047
147,-0.119881,-0.41300,-0.331047
148,-0.134376,-0.39200,-0.331047
149,-0.118293,-0.39400,-0.331047
150,-0.11397,-0.38600,-0.331047
151,-0.119881,-0.41300,-0.331047
