,density,cp,qs1CO2,qs2CO2,b01CO2,b02CO2,H1CO2,H2CO2,qs1N2,qs2N2,b01N2,b02N2,H1N2,H2N2,material,Forcefield
0,1263.26,737.726855,5.375106967070788,2.7621940181710527,6.4483601265806135e-06,6.4483601265806135e-06,27669.162474793127,27669.13945508013,5.375106967070788,2.7621940181710527,0.0001424451070879,0.0001424451070879,13617.847014163375,13617.847014163375,FIJCUX,UFF_Neutral
1,1226.63,628.0809840000001,5.542039815763071,4.113388759024192,1.357796137129984e-05,1.357796137129984e-05,25278.043527206457,25277.648949843104,5.542039815763071,4.113388759024192,0.0001727952867316,0.0001727952867316,12589.75629383709,12589.75629383709,IGOCOX,UFF_Neutral
2,922.041,866.403694,7.08326193469847,4.051934336952066,9.536339681804169e-06,9.536339681804169e-06,27269.231256237494,27268.560388532547,7.08326193469847,4.051934336952066,0.0001537885751281,0.0001537885751281,13826.96050288158,13826.96050288158,COGWEB,UFF_Neutral
3,1349.39,838.1360500000001,3.173257643418033,2.9277502644475817e-08,9.463879820123476e-06,9.463879820123476e-06,24704.259266130477,20942.003123319653,3.173257643418033,2.9277502644475817e-08,0.0001032408383605,0.0001032408383605,12670.372606851755,12670.372606851755,IFENOY,UFF_Neutral
4,1077.07,875.177608,5.014329930686063,2.763248714096296,1.7764096273034478e-05,1.7764096273034478e-05,30929.827228477192,17405.15054840475,5.014329930686063,2.763248714096296,0.0001823653621725,0.0001823653621725,16043.219103636402,16043.219103636402,LIFWOO,UFF_Neutral
5,2023.9199999999998,598.4944720000001,1.1991016111289678,1.402005868629424,1.612122685908643e-05,1.612122685908643e-05,27311.324988854885,27311.324985762447,1.1991016111289678,1.402005868629424,6.97232187858504e-05,6.97232187858504e-05,17025.939193271493,17025.939193271493,ICAGAU,UFF_Neutral
6,954.971,943.112752,11.713643056675908,1.3756961132569614,8.352290624469308e-06,8.352290624469308e-06,29764.220581812537,18832.005981647704,11.713643056675908,1.3756961132569614,0.0001814150036167,0.0001814150036167,14136.872867962104,14136.872867962104,WAYMOA,UFF_Neutral
7,1143.0,720.043045,9.03082692409702,10.1823337432598,0.000173594272501,0.000173594272501,15000.00003630238,15000.000022921837,9.03082692409702,10.1823337432598,0.0001451231612389,0.0001451231612389,10322.36809143259,10322.36809143259,CAXWIJ,UFF_Neutral
8,1187.2,837.391947,4.930791310558169,3.44961377420368,5.89779233427133e-06,5.89779233427133e-06,32290.288511030136,21306.616263630516,4.930791310558169,3.44961377420368,6.603033102039506e-05,6.603033102039506e-05,16474.968283017748,16474.968283017748,KANCIN,UFF_Neutral
9,1248.89,883.412255,1.9865725335377344,1.8152310660775792,2.2377593858375677e-06,2.2377593858375677e-06,39761.19396475488,33260.97823771368,1.9865725335377344,1.8152310660775792,8.44130713537518e-05,8.44130713537518e-05,18934.726775957573,18934.726775957573,UVARUF,UFF_Neutral
10,1392.67,920.278217,1.8451903406624064,2.178155754932386,8.578261661631281e-06,8.578261661631281e-06,32166.58952709021,21676.53588825117,1.8451903406624064,2.178155754932386,0.0001025187237737,0.0001025187237737,16273.964729805108,16273.964729805108,HELDEJ,UFF_Neutral
11,890.2750000000001,836.146845,10.12013239366238,4.098378866322324,2.757754540125427e-05,2.757754540125427e-05,22371.993198027387,22370.396042833872,10.12013239366238,4.098378866322324,0.0001829199627475,0.0001829199627475,12132.339077105127,12132.339077105127,BOLPEY,UFF_Neutral
12,1587.2,701.118202,4.186553442303519,1.5001517503849469,6.96701733178301e-06,6.96701733178301e-06,32474.48246086388,20033.29007151297,4.186553442303519,1.5001517503849469,2.622906261405609e-05,2.622906261405609e-05,19077.95350194035,19077.95350194035,LIKFOB,UFF_Neutral
13,1681.56,805.9418919999999,6.938893903907228e-16,0.9450357061794123,1.1429575920125755e-09,1.1429575920125755e-09,23738.39424320796,19939.82300195785,6.938893903907228e-16,0.9450357061794123,1e-09,1e-09,6000.0,6000.0,YUWHOO,UFF_Neutral
14,589.515,703.59633,10.904014206976186,11.87901425026693,0.0001028885990781,0.0001028885990781,17655.566448633926,17326.35556762617,10.904014206976186,11.87901425026693,0.0004007374732537,0.0004007374732537,7723.4257250792125,7723.4257250792125,SAHYOQ05,UFF_Neutral
15,1461.53,871.7156259999999,1.5965331736617023,1.6364877350984228,8.146963517554324e-06,8.146963517554324e-06,34643.75433178917,19062.1741824141,1.5965331736617023,1.6364877350984228,0.0001040191670668,0.0001040191670668,17374.792815711517,17374.792815711517,PIHNUQ,UFF_Neutral
16,1894.62,838.9772519999999,12.4010655476542,12.451469275809773,1.7859274156029547e-09,1.7859274156029547e-09,33623.35469446192,33623.27963493526,12.4010655476542,12.451469275809773,1.7352202169541392e-07,1.7352202169541392e-07,24527.48120203104,24527.48120203104,GUXLIU,UFF_Neutral
17,1225.93,796.079214,4.469900801181903,4.4809513541299095,0.0001173851477138,0.0001173851477138,16980.556418002932,16979.659501847003,4.469900801181903,4.4809513541299095,0.0001409756043417,0.0001409756043417,11155.576752279903,11155.576752279903,IBICED,UFF_Neutral
18,1073.26,874.536649,6.291694757570757,5.85930657527077,9.606849798582236e-06,9.606849798582236e-06,28912.10273159206,18841.515970334985,6.291694757570757,5.85930657527077,0.0001468809653219,0.0001468809653219,13619.102953239026,13619.102953239026,NOCKUM,UFF_Neutral
19,1017.9100000000001,763.241808,8.356841383114148,3.761616206153933,9.484387536277982e-06,9.484387536277982e-06,28808.00435385978,18987.555054757275,8.356841383114148,3.761616206153933,8.572945120225018e-05,8.572945120225018e-05,15392.188768635098,15392.188768635098,UTEXAT,UFF_Neutral
20,930.198,850.7850970000001,0.475257916384135,12.29919075758104,2.70240512890026e-05,2.70240512890026e-05,33948.7115735927,22763.81513841021,0.475257916384135,12.29919075758104,0.000210013712065,0.000210013712065,12705.964282255549,12705.964282255549,FUNCAT,UFF_Neutral
21,1415.76,816.481146,2.438874592315797,2.4298724856150407,2.2768613837316035e-06,2.2768613837316035e-06,33727.04897028091,21728.27550324245,2.438874592315797,2.4298724856150407,1.752276032342248e-05,1.752276032342248e-05,17589.163390105547,17589.163390105547,IJANAJ,UFF_Neutral
22,1326.25,883.614157,3.2823902501707454,0.9198515573051896,4.547170257237853e-06,4.547170257237853e-06,34038.04504665252,22194.94841580204,3.2823902501707454,0.9198515573051896,5.505244601764814e-05,5.505244601764814e-05,19482.982045388864,19482.982045388864,TEDLUK,UFF_Neutral
23,1244.4599999999998,826.403099,3.6392780535474727,1.6295294006622718,8.385083453117167e-06,8.385083453117167e-06,34281.60146129668,23518.400476252384,3.6392780535474727,1.6295294006622718,0.000108692247599,0.000108692247599,17611.523750701417,17611.523750701417,DAXGUG,UFF_Neutral
24,971.712,815.733037,8.320640036793526,5.665051700191958,2.7656168492291683e-05,2.7656168492291683e-05,22133.912942650924,22133.85053150715,8.320640036793526,5.665051700191958,0.0001846127321308,0.0001846127321308,11696.014256948984,11696.014256948984,HOWPUF,UFF_Neutral
25,1204.23,872.536972,2.587289639611492,5.0088317555779165,4.537339278723813e-06,4.537339278723813e-06,35708.14741989822,19878.188092761982,2.587289639611492,5.0088317555779165,1.5576220101221338e-05,1.5576220101221338e-05,19436.62229199501,19436.62229199501,SUJQOE,UFF_Neutral
26,1069.41,837.237482,7.308036602852002,3.499058810587463,1.3189886524534532e-05,1.3189886524534532e-05,29175.729012448057,18039.79981763627,7.308036602852002,3.499058810587463,0.0001127527407373,0.0001127527407373,15219.957926691375,15219.957926691375,MATTUX,UFF_Neutral
27,1596.31,722.82432,3.066148398230659,1.4239041043690046,1.0393956884399198e-05,1.0393956884399198e-05,29212.58988050036,18287.59658801197,3.066148398230659,1.4239041043690046,2.706975750055226e-05,2.706975750055226e-05,18336.51457657012,18336.51457657012,KOMGUP,UFF_Neutral
28,784.123,870.066848,10.448771238776953,12.499999605315498,3.7495948153790594e-05,3.7495948153790594e-05,20630.853742325577,18663.60736966565,10.448771238776953,12.499999605315498,7.583934718584671e-05,7.583934718584671e-05,13159.326762235663,13159.326762235663,FERHAN,UFF_Neutral
29,1473.3,833.446959,3.415443479076475,1.9294246307969984,5.211277273061e-06,5.211277273061e-06,34052.19388974561,20550.62619807849,3.415443479076475,1.9294246307969984,2.213848258035094e-05,2.213848258035094e-05,19183.865557230078,19183.865557230078,BENXUP,UFF_Neutral
30,1542.4199999999998,873.8557430000001,1.357059043575476,0.2578330486117344,3.790130533016599e-07,3.790130533016599e-07,37994.721705546544,31018.795747970733,1.357059043575476,0.2578330486117344,0.0005170324588654,0.0005170324588654,6012.304804915922,6012.304804915922,QUFFED,UFF_Neutral
31,1382.3000000000002,919.158981,1.765086187660881,1.0893461654558332,3.559954004364445e-06,3.559954004364445e-06,35087.37526689725,29283.07710801564,1.765086187660881,1.0893461654558332,8.717765897537619e-05,8.717765897537619e-05,17347.514299275055,17347.514299275055,NEHNEV01,UFF_Neutral
32,1605.48,825.084821,1.839208711484329,0.4512316518790513,2.18610585975501e-05,2.18610585975501e-05,31181.79174449548,20805.48494694309,1.839208711484329,0.4512316518790513,0.0001443985056723,0.0001443985056723,18035.51369810479,18035.51369810479,TONBII,UFF_Neutral
33,1711.78,799.95218,0.8619045869325783,0.9913303118371416,9.967095881817864e-07,9.967095881817864e-07,31631.10048375269,26707.79800500021,0.8619045869325783,0.9913303118371416,2.7788060731688117e-05,2.7788060731688117e-05,6001.116000445981,6001.116000445981,QOVWOO,UFF_Neutral
34,1673.03,829.9492939999999,1.3522002900044336,1.2411759878766602,2.5790763776743866e-05,2.5790763776743866e-05,24287.539800421237,24287.23152555341,1.3522002900044336,1.2411759878766602,0.0001053171923162,0.0001053171923162,15077.942822616968,15077.942822616968,NIKYUC02,UFF_Neutral
35,1078.44,885.721624,6.632541195206147,4.443689281435466,1.4065063159702417e-05,1.4065063159702417e-05,30392.475662580124,18206.75650014572,6.632541195206147,4.443689281435466,0.0001703234503434,0.0001703234503434,15192.8495380307,15192.8495380307,PURJES,UFF_Neutral
36,925.783,882.680566,8.424494107175718,10.164368690889573,8.755496521083373e-06,8.755496521083373e-06,30611.72497140416,19103.133349603617,8.424494107175718,10.164368690889573,7.259998960094209e-05,7.259998960094209e-05,15602.793739850153,15602.793739850153,BARZUR,UFF_Neutral
37,1144.51,718.535968,8.93882007929731,10.408125473992875,0.0001690203920304,0.0001690203920304,15000.00004418682,15000.000043655058,8.93882007929731,10.408125473992875,0.0001415940347846,0.0001415940347846,10322.221174406,10322.221174406,CAXWEF,UFF_Neutral
38,552.173,794.0603659999999,12.5,12.5,0.0001628322957086,0.0001628322957086,17279.490569872643,15551.54151288538,12.5,12.5,0.0002555056752842,0.0002555056752842,9856.946586234926,9856.946586234926,ODIXEG,UFF_Neutral
39,1362.62,1088.786727,1.232977062944901,0.781771310701447,3.123062219860684e-05,3.123062219860684e-05,30033.762535288603,16428.70513584023,1.232977062944901,0.781771310701447,0.0003020563870974,0.0003020563870974,15396.857197893034,15396.857197893034,HAJLIO,UFF_Neutral
40,652.0930000000001,880.915724,12.499999999974214,12.499999999999464,0.0001569397961886,0.0001569397961886,16420.970816284193,16420.969298948483,12.499999999974214,12.499999999999464,0.000179677169685,0.000179677169685,9944.951695941829,9944.951695941829,WONZOP,UFF_Neutral
