,density,cp,qs1CO2,qs2CO2,b01CO2,b02CO2,H1CO2,H2CO2,qs1N2,qs2N2,b01N2,b02N2,H1N2,H2N2,material,Forcefield
0,1263.26,737.726855,5.281925668068908,3.344057800821767,2.536912756844464e-06,2.536912756844464e-06,31314.148688653,31314.14524245661,5.281925668068908,3.344057800821767,0.0001605743516686,0.0001605743516686,13237.278647831245,13237.278647831245,FIJCUX,DRE_DDEC
1,1226.63,628.0809840000001,9.474326768547144,6.628725346402575e-12,0.0001060990077578,0.0001060990077578,22931.490248176146,17738.867696271314,9.474326768547144,6.628725346402575e-12,0.000159776579675,0.000159776579675,13505.956351478311,13505.956351478311,IGOCOX,DRE_DDEC
2,922.041,866.403694,0.7946859981518741,10.793070987951303,5.300320214820071e-06,5.300320214820071e-06,40461.17969709532,28481.33124416926,0.7946859981518741,10.793070987951303,0.0001116148935116,0.0001116148935116,14296.722606780426,14296.722606780426,COGWEB,DRE_DDEC
3,1349.39,838.1360500000001,1.7540967653684103,1.8672157219987653,9.879196828561177e-08,9.879196828561177e-08,40454.03435170691,40454.03426862019,1.7540967653684103,1.8672157219987653,8.012904677891817e-05,8.012904677891817e-05,12469.733686252488,12469.733686252488,IFENOY,DRE_DDEC
4,1077.07,875.177608,3.030484540971079,2.436164873797854,5.523429791790179e-06,5.523429791790179e-06,34877.218334406374,34876.65074728729,3.030484540971079,2.436164873797854,6.084410856967548e-05,6.084410856967548e-05,18531.92906483826,18531.92906483826,LIFWOO,DRE_DDEC
5,2023.9199999999998,598.4944720000001,2.607599687083117,5.5541422822928,4.132724259052534e-06,4.132724259052534e-06,36985.03474265018,20268.269115345363,2.607599687083117,5.5541422822928,2.6534119215465967e-05,2.6534119215465967e-05,19510.555224424665,19510.555224424665,ICAGAU,DRE_DDEC
6,954.971,943.112752,6.946341284253618,4.383925736780625,6.284203001860948e-06,6.284203001860948e-06,29190.81477236932,29190.133660775085,6.946341284253618,4.383925736780625,0.0001916699612944,0.0001916699612944,13497.852313227217,13497.852313227217,WAYMOA,DRE_DDEC
7,1143.0,720.043045,4.163336342344337e-15,12.49999999999546,1.2262389384277252e-05,1.2262389384277252e-05,45000.0,25484.26172930533,4.163336342344337e-15,12.49999999999546,0.0001724656586696,0.0001724656586696,11752.90569419709,11752.90569419709,CAXWIJ,DRE_DDEC
8,1187.2,837.391947,6.204980598673465,1.9863366555914248,1.41114777909417e-06,1.41114777909417e-06,33591.610741997814,23899.39491784381,6.204980598673465,1.9863366555914248,3.782206460459852e-05,3.782206460459852e-05,16728.937495623937,16728.937495623937,KANCIN,DRE_DDEC
9,1248.89,883.412255,1.9744098380870685,2.587203729664614,5.493647118941241e-06,5.493647118941241e-06,37238.28635476582,20400.13506424136,1.9744098380870685,2.587203729664614,0.0001002445861083,0.0001002445861083,16779.236229224127,16779.236229224127,UVARUF,DRE_DDEC
10,1392.67,920.278217,1.57662593462694,1.602820525188061,4.683688010077449e-06,4.683688010077449e-06,36697.81615278387,26092.11616072105,1.57662593462694,1.602820525188061,9.706202114788208e-05,9.706202114788208e-05,16921.359659351954,16921.359659351954,HELDEJ,DRE_DDEC
11,890.2750000000001,836.146845,12.496268096827636,0.570383190783512,8.053616179862463e-06,8.053616179862463e-06,27206.18086835018,18998.119163236737,12.496268096827636,0.570383190783512,0.0001776075313315,0.0001776075313315,12274.740814787085,12274.740814787085,BOLPEY,DRE_DDEC
12,1587.2,701.118202,3.1629171594852457,1.6464652139697036,4.199019946892663e-06,4.199019946892663e-06,37500.64284668593,28837.181259127145,3.1629171594852457,1.6464652139697036,6.63766485177765e-05,6.63766485177765e-05,18338.248974263777,18338.248974263777,LIKFOB,DRE_DDEC
13,1681.56,805.9418919999999,0.0,0.0,,,17786.483944618987,15000.0,0.0,0.0,,,8068.22857921117,6901.037553830513,YUWHOO,DRE_DDEC
14,589.515,703.59633,12.5,12.5,6.986952932146095e-05,6.986952932146095e-05,17104.091776022942,15393.682598420648,12.5,12.5,0.0002936515691242,0.0002936515691242,8365.893931777819,8365.893931777819,SAHYOQ05,DRE_DDEC
