,density,cp,qs1CO2,qs2CO2,b01CO2,b02CO2,H1CO2,H2CO2,qs1N2,qs2N2,b01N2,b02N2,H1N2,H2N2,material,Forcefield
0,1549.34,745.655552,2.284531922064418,0.8196334979440146,3.437258341532976e-06,3.437258341532976e-06,37674.43736977335,23778.85568623709,2.284531922064418,0.8196334979440146,3.560998002427618e-05,3.560998002427618e-05,18476.80441941184,18476.80441941184,HENYUV,DRE_MPNN
1,1466.06,830.441962,2.746103769942259,1.668002384850903,1.5763843678350832e-06,1.5763843678350832e-06,34751.48868978129,24060.86052291397,2.746103769942259,1.668002384850903,6.5064052881553736e-06,6.5064052881553736e-06,19911.63342330578,19911.63342330578,FAQVEA,DRE_MPNN
2,1795.76,638.146471,3.566666655952307,3.35635872493686,6.23099885181602e-07,6.23099885181602e-07,43181.07646073962,34231.386223009526,3.566666655952307,3.35635872493686,2.5507554454408542e-06,2.5507554454408542e-06,19882.643490431397,19882.643490431397,PEKKAS,DRE_MPNN
3,1436.95,877.872564,1.1639289973876692,5.096681598266345,2.2142776753393533e-06,2.2142776753393533e-06,45000.0,22384.971574845436,1.1639289973876692,5.096681598266345,5.157953325852876e-06,5.157953325852876e-06,19696.595889517648,19696.595889517648,MIL-88C-dry,DRE_MPNN
4,1620.91,737.762834,2.0186110115170424,3.494755224122502,5.498923378184835e-07,5.498923378184835e-07,39585.16624550062,24324.12113330717,2.0186110115170424,3.494755224122502,3.0523937373711104e-06,3.0523937373711104e-06,20796.08258253936,20796.08258253936,AFOQUI,DRE_MPNN
5,1300.47,912.248611,0.9138915117045392,1.3657168283809786,4.087590263499613e-07,4.087590263499613e-07,44225.25253615525,44224.83026486402,0.9138915117045392,1.3657168283809786,0.0009329563470528,0.0009329563470528,6044.848817185515,6044.848817185515,YASPEP,DRE_MPNN
6,1578.35,756.78881,2.0474945724973064,1.865371066731495,2.3949094199135616e-06,2.3949094199135616e-06,38079.8923876944,25175.28209477014,2.0474945724973064,1.865371066731495,2.0818564644282515e-05,2.0818564644282515e-05,18900.698944867105,18900.698944867105,FECWOB01,DRE_MPNN
7,1200.73,733.888055,8.49405216806167,4.195002527504808,1.372595301370616e-06,1.372595301370616e-06,36694.18638240469,23196.97628519182,8.49405216806167,4.195002527504808,4.1832047645842406e-05,4.1832047645842406e-05,15012.215684457286,15012.215684457286,NURMUJ,DRE_MPNN
8,1221.46,883.809895,2.5890412197198738,3.228595064716472,5.726607109127293e-06,5.726607109127293e-06,35050.27124134284,19274.425087740783,2.5890412197198738,3.228595064716472,9.208364258015388e-06,9.208364258015388e-06,19716.34922515176,19716.34922515176,SUJREV,DRE_MPNN
9,1918.6799999999998,756.229113,1.3264469459568176,1.3683337413141163,8.640791207705892e-07,8.640791207705892e-07,44274.04720850574,31032.0505555844,1.3264469459568176,1.3683337413141163,9.711814202691953e-06,9.711814202691953e-06,18592.585406728405,18592.585406728405,BONWAD,DRE_MPNN
10,1204.3200000000002,922.8666509999999,3.0953695222964,2.558719837420856,1.734699360411932e-06,1.734699360411932e-06,39792.131382023865,32020.86110488836,3.0953695222964,2.558719837420856,4.5711570331869714e-05,4.5711570331869714e-05,17308.29880978936,17308.29880978936,QUQPUO,DRE_MPNN
11,1800.91,724.630094,0.6816580757214239,0.98168304727531,1.3704193829113029e-06,1.3704193829113029e-06,42573.07649254857,36865.65467775866,0.6816580757214239,0.98168304727531,3.1982859195999605e-05,3.1982859195999605e-05,20109.739217032733,20109.739217032733,RURQEB,DRE_MPNN
12,1452.3600000000001,746.546193,1.8691742847087391,3.869578542324117,2.7058739224978435e-06,2.7058739224978435e-06,39710.09396101536,35213.623619202495,1.8691742847087391,3.869578542324117,7.022220887636299e-05,7.022220887636299e-05,16450.0547951919,16450.0547951919,PASMUT,DRE_MPNN
13,1578.28,772.924677,2.043281612814033,2.262716568254861,2.835489899274175e-06,2.835489899274175e-06,37159.93012147578,22951.477060160043,2.043281612814033,2.262716568254861,9.548556665248338e-06,9.548556665248338e-06,19855.210840211304,19855.210840211304,FECWOB,DRE_MPNN
14,1632.76,760.131708,2.1126819515459734,1.539927515711487,5.230096362535368e-07,5.230096362535368e-07,42953.58474991759,33909.89937064811,2.1126819515459734,1.539927515711487,6.911405983347363e-06,6.911405983347363e-06,19085.94413716634,19085.94413716634,KAFYAT,DRE_MPNN
15,1420.39,830.048999,4.204475386856241,2.262369878128289,1.3045205765080578e-06,1.3045205765080578e-06,39759.83175093404,30368.340274445127,4.204475386856241,2.262369878128289,1.736699694095767e-05,1.736699694095767e-05,18424.44192133728,18424.44192133728,FIRVEH,DRE_MPNN
16,1711.78,799.95218,1.835624081227149,1.6395021103332228,4.903884219934256e-07,4.903884219934256e-07,45000.0,36759.75160679203,1.835624081227149,1.6395021103332228,7.025141262209613e-05,7.025141262209613e-05,6002.296800918179,6002.296800918179,QOVWOO,DRE_MPNN
17,1585.84,854.346257,2.176740884044142,0.9838911256142744,5.445647306912114e-07,5.445647306912114e-07,45000.0,34214.93371374464,2.176740884044142,0.9838911256142744,0.0002143560372471,0.0002143560372471,6010.5048042003855,6010.5048042003855,VUNCAJ,DRE_MPNN
18,1333.75,852.707781,2.5307574509800035,0.841599988560747,1.124359301400104e-05,1.124359301400104e-05,35736.67326612506,24704.681338066635,2.5307574509800035,0.841599988560747,0.000115753057385,0.000115753057385,17010.55650761999,17010.55650761999,OJIWIO,DRE_MPNN
19,1241.39,892.0648669999999,2.473358227087113,1.4195781507845846,3.2693085655087558e-06,3.2693085655087558e-06,33216.84753899159,33216.175815794384,2.473358227087113,1.4195781507845846,6.515343732477713e-05,6.515343732477713e-05,16552.10820190689,16552.10820190689,KEXKEF,DRE_MPNN
20,1353.2,769.935987,4.400081923298879,1.4323860431401652,1.7412666118434587e-06,1.7412666118434587e-06,39767.92812507607,32686.350516750328,4.400081923298879,1.4323860431401652,4.050090895639756e-05,4.050090895639756e-05,17758.415164490347,17758.415164490347,PURSOK,DRE_MPNN
21,1325.6,897.625268,3.788138828562373,1.4696558841724938,1.1477165847361411e-05,1.1477165847361411e-05,44999.99181603568,35467.71353816461,3.788138828562373,1.4696558841724938,3.645841240179263e-06,3.645841240179263e-06,24013.98046757193,24013.98046757193,RAJFAL,DRE_MPNN
22,1440.48,833.645168,2.648283809008433,2.212373316133113,4.970179811903954e-06,4.970179811903954e-06,33938.17930623474,20069.70435254964,2.648283809008433,2.212373316133113,9.711088153979828e-05,9.711088153979828e-05,13930.01028157473,13930.01028157473,REFTUT,DRE_MPNN
23,1473.3,833.446959,3.2948534075271207,2.325389741937184,3.370613429405532e-06,3.370613429405532e-06,36530.14740339703,19645.55090634825,3.2948534075271207,2.325389741937184,1.317813118059914e-05,1.317813118059914e-05,19793.13211252708,19793.13211252708,BENXUP,DRE_MPNN
24,1999.02,717.9869749999999,3.1284059954884715,9.08375458186228e-10,6.979594396370828e-08,6.979594396370828e-08,41691.48008976165,40210.27976196216,3.1284059954884715,9.08375458186228e-10,0.0001809973287404,0.0001809973287404,6008.704803477906,6008.704803477906,NOQLOV,DRE_MPNN
25,1331.5,714.376742,5.221643805530326,3.821786711722349,8.359980759746029e-06,8.359980759746029e-06,32255.795547720445,20068.40933909697,5.221643805530326,3.821786711722349,9.689815101373647e-05,9.689815101373647e-05,14374.406223766124,14374.406223766124,NAYZUK,DRE_MPNN
26,1711.23,747.9810190000001,2.6786073908628194,1.751108780766089,7.827569084362824e-07,7.827569084362824e-07,44187.19053065614,31342.122907215373,2.6786073908628194,1.751108780766089,2.440180409000709e-05,2.440180409000709e-05,19623.30116413913,19623.30116413913,WALCIX,DRE_MPNN
27,1313.27,888.610995,1.129217132778127,1.1692051338318548,3.262009889753672e-07,3.262009889753672e-07,44573.01774287667,44572.25002509833,1.129217132778127,1.1692051338318548,0.0008239858767222,0.0008239858767222,6049.096819006227,6049.096819006227,CUYHIO,DRE_MPNN
