,density,cp,qs1CO2,qs2CO2,b01CO2,b02CO2,H1CO2,H2CO2,qs1N2,qs2N2,b01N2,b02N2,H1N2,H2N2,material,Forcefield
0,1549.34,745.655552,2.3339575978785434,1.166268452199655,3.828439251601212e-06,3.828439251601212e-06,35645.77680765402,24027.700498050268,2.3339575978785434,1.166268452199655,2.900662696004883e-05,2.900662696004883e-05,18441.644825243977,18441.644825243977,HENYUV,DRE_PACMOF
1,1466.06,830.441962,2.601295925477623,1.21244741776202,1.4716565355954409e-06,1.4716565355954409e-06,35181.69924252419,25916.170326477677,2.601295925477623,1.21244741776202,1.80970020076428e-05,1.80970020076428e-05,17881.680230295817,17881.680230295817,FAQVEA,DRE_PACMOF
2,1795.76,638.146471,3.5063067000908528,3.542918751177302,7.172649584408838e-07,7.172649584408838e-07,43280.847829963415,33708.12369131857,3.5063067000908528,3.542918751177302,1.2493527960241342e-05,1.2493527960241342e-05,16177.027506399249,16177.027506399249,PEKKAS,DRE_PACMOF
3,1436.95,877.872564,1.2450416430693565,1.0779376586395564,4.413339323973807e-05,4.413339323973807e-05,45000.0,31557.627972016297,1.2450416430693565,1.0779376586395564,1.6653520831097663e-05,1.6653520831097663e-05,20920.17072594938,20920.17072594938,MIL-88C-dry,DRE_PACMOF
4,1620.91,737.762834,2.033495453889595,3.6831719353323966,6.986987631106278e-07,6.986987631106278e-07,38052.363387416844,23820.794170946603,2.033495453889595,3.6831719353323966,9.673840823517097e-06,9.673840823517097e-06,17808.950500435825,17808.950500435825,AFOQUI,DRE_PACMOF
5,1300.47,912.248611,0.8979005174402137,1.380725578463006,3.8483538562467413e-07,3.8483538562467413e-07,43290.61622379682,43290.201342649845,0.8979005174402137,1.380725578463006,0.000837325603496,0.000837325603496,6018.28080728377,6018.28080728377,YASPEP,DRE_PACMOF
6,1578.35,756.78881,2.035014127117828,2.4280862924854665,3.396202033775588e-06,3.396202033775588e-06,37298.45887529488,22532.346051453187,2.035014127117828,2.4280862924854665,2.042838805663496e-05,2.042838805663496e-05,18650.869849046067,18650.869849046067,FECWOB01,DRE_PACMOF
7,1200.73,733.888055,8.420507484805679,3.8477777926172574,1.5012819725780104e-06,1.5012819725780104e-06,36019.09684160624,22225.480309772203,8.420507484805679,3.8477777926172574,2.417091058529564e-05,2.417091058529564e-05,16263.75034502153,16263.75034502153,NURMUJ,DRE_PACMOF
8,1221.46,883.809895,2.569851830883573,4.086387892932551,5.177605613105036e-06,5.177605613105036e-06,35945.51946254932,19431.5729354179,2.569851830883573,4.086387892932551,2.1278500615119293e-05,2.1278500615119293e-05,17570.979521919064,17570.979521919064,SUJREV,DRE_PACMOF
9,1918.6799999999998,756.229113,1.3658877123902804,1.750305455758916,1.066229988997499e-06,1.066229988997499e-06,42355.4699214636,26490.730352696453,1.3658877123902804,1.750305455758916,6.216931910848844e-06,6.216931910848844e-06,19096.62331213305,19096.62331213305,BONWAD,DRE_PACMOF
10,1204.3200000000002,922.8666509999999,3.0175676111923635,2.6916524250726463,1.89345146295992e-06,1.89345146295992e-06,40288.43651277573,31929.489321705983,3.0175676111923635,2.6916524250726463,2.463743407507133e-05,2.463743407507133e-05,18812.951257179036,18812.951257179036,QUQPUO,DRE_PACMOF
11,1800.91,724.630094,0.7354672313129113,0.9278237055366608,3.110890448610367e-06,3.110890448610367e-06,39533.04313161898,34558.20315720554,0.7354672313129113,0.9278237055366608,3.553203518671447e-05,3.553203518671447e-05,20000.21273683336,20000.21273683336,RURQEB,DRE_PACMOF
12,1452.3600000000001,746.546193,2.2064249930666757,3.5210881475104143,2.4489180828308674e-06,2.4489180828308674e-06,39531.6892985704,34653.59396535177,2.2064249930666757,3.5210881475104143,9.923880108225296e-05,9.923880108225296e-05,15549.077914434396,15549.077914434396,PASMUT,DRE_PACMOF
13,1578.28,772.924677,2.0264286187759377,2.467414091151801,3.753235834233018e-06,3.753235834233018e-06,36619.98048955429,21339.152916461506,2.0264286187759377,2.467414091151801,1.9343135271343807e-05,1.9343135271343807e-05,18217.274916047118,18217.274916047118,FECWOB,DRE_PACMOF
14,1632.76,760.131708,2.5683703961054385,1.0949418704432057,4.943441947335703e-07,4.943441947335703e-07,41872.21389637023,32859.51151953671,2.5683703961054385,1.0949418704432057,3.654386632636148e-06,3.654386632636148e-06,20969.89771461803,20969.89771461803,KAFYAT,DRE_PACMOF
15,1420.39,830.048999,3.9483964730855305,2.2533049907517864,1.5773967913110365e-06,1.5773967913110365e-06,39421.86757447432,30621.79096368741,3.9483964730855305,2.2533049907517864,2.6146529161828013e-05,2.6146529161828013e-05,17550.907231626024,17550.907231626024,FIRVEH,DRE_PACMOF
16,1711.78,799.95218,1.771615846996928,1.8488761715688995,9.755546406702144e-07,9.755546406702144e-07,45000.0,35236.33700693323,1.771615846996928,1.8488761715688995,7.398871715741078e-05,7.398871715741078e-05,6002.818801126861,6002.818801126861,QOVWOO,DRE_PACMOF
17,1585.84,854.346257,2.0992154035437807,0.9665635026243936,2.8066925502901414e-07,2.8066925502901414e-07,45000.0,35006.80109234124,2.0992154035437807,0.9665635026243936,0.0002267295025983,0.0002267295025983,6013.960805578265,6013.960805578265,VUNCAJ,DRE_PACMOF
18,1333.75,852.707781,2.523009625881499,0.9166832161532954,8.858219081182033e-06,8.858219081182033e-06,37353.07076323147,26590.004212560136,2.523009625881499,0.9166832161532954,8.475772995150183e-05,8.475772995150183e-05,17863.621415382386,17863.621415382386,OJIWIO,DRE_PACMOF
19,1241.39,892.0648669999999,3.4402456297433464,0.5818605959705638,3.601857394398046e-06,3.601857394398046e-06,33123.77588251472,33123.0756244978,3.4402456297433464,0.5818605959705638,2.3249988341200504e-05,2.3249988341200504e-05,18940.70132608986,18940.70132608986,KEXKEF,DRE_PACMOF
20,1353.2,769.935987,4.352204815492616,1.468713290186429,1.867798288947804e-06,1.867798288947804e-06,40194.76038039864,31779.157598800768,4.352204815492616,1.468713290186429,2.3803601427612027e-05,2.3803601427612027e-05,19111.07111741509,19111.07111741509,PURSOK,DRE_PACMOF
21,1325.6,897.625268,3.910253078129308,1.4380943290111727,5.710179853957406e-06,5.710179853957406e-06,45000.0,34126.77886126921,3.910253078129308,1.4380943290111727,1.2686055241704444e-05,1.2686055241704444e-05,20661.574804637195,20661.574804637195,RAJFAL,DRE_PACMOF
22,1440.48,833.645168,2.614259755527533,2.28085272240577,4.796752662427553e-06,4.796752662427553e-06,34216.00751762382,19915.266814797546,2.614259755527533,2.28085272240577,0.0001217672971653,0.0001217672971653,13371.741250310972,13371.741250310972,REFTUT,DRE_PACMOF
