,density,cp,qs1CO2,qs2CO2,b01CO2,b02CO2,H1CO2,H2CO2,qs1N2,qs2N2,b01N2,b02N2,H1N2,H2N2,material,Forcefield
0,1263.26,737.726855,5.206801533438524,3.3016966521006026,2.870290639248289e-06,2.870290639248289e-06,31411.947144085087,31411.87167343956,5.206801533438524,3.3016966521006026,0.0001315846327336,0.0001315846327336,13837.17661266972,13837.17661266972,FIJCUX,DRE_EQeq
1,1226.63,628.0809840000001,5.699337428152357,3.9594780172155537,6.47266402428375e-06,6.47266402428375e-06,30101.074721808647,30100.0183204212,5.699337428152357,3.9594780172155537,0.0001385933895373,0.0001385933895373,13942.86994630578,13942.86994630578,IGOCOX,DRE_EQeq
2,922.041,866.403694,9.527807135940556,3.4077724621685643,1.3590094359794464e-05,1.3590094359794464e-05,26503.41319582442,18233.46539677777,9.527807135940556,3.4077724621685643,0.0001362952558366,0.0001362952558366,13270.094135964924,13270.094135964924,COGWEB,DRE_EQeq
3,1349.39,838.1360500000001,3.826593665869391,1.5912555301200726e-08,4.721375764614489e-06,4.721375764614489e-06,25383.403636809984,16890.168589718534,3.826593665869391,1.5912555301200726e-08,8.238577430120024e-05,8.238577430120024e-05,11984.395412145384,11984.395412145384,IFENOY,DRE_EQeq
4,1077.07,875.177608,2.9662325140736314,2.4873774921115928,5.532496629587214e-06,5.532496629587214e-06,35463.1382971918,35462.67034076856,2.9662325140736314,2.4873774921115928,5.7161155032964816e-05,5.7161155032964816e-05,18743.269130684243,18743.269130684243,LIFWOO,DRE_EQeq
5,2023.9199999999998,598.4944720000001,2.598975244017775,4.0191252085894105,6.304770701869e-06,6.304770701869e-06,36331.73236973432,19452.62849459488,2.598975244017775,4.0191252085894105,0.000248233151581,0.000248233151581,14867.020930341583,14867.020930341583,ICAGAU,DRE_EQeq
6,954.971,943.112752,6.931475957607628,4.528477357326809,4.779499708996095e-06,4.779499708996095e-06,31398.76020751905,31398.76019459488,6.931475957607628,4.528477357326809,0.0002194176810826,0.0002194176810826,13341.430965739868,13341.430965739868,WAYMOA,DRE_EQeq
7,1143.0,720.043045,8.830847109512353,3.6879935194972817,1.0411442195451658e-05,1.0411442195451658e-05,26238.363016990887,26237.27721384786,8.830847109512353,3.6879935194972817,0.0001107118002519,0.0001107118002519,12894.967231338524,12894.967231338524,CAXWIJ,DRE_EQeq
8,1187.2,837.391947,4.718289635620632,4.165683625370567,3.895716795747669e-06,3.895716795747669e-06,31323.695962251742,21108.44548557319,4.718289635620632,4.165683625370567,2.382495650281749e-05,2.382495650281749e-05,17511.625599644376,17511.625599644376,KANCIN,DRE_EQeq
9,1248.89,883.412255,2.031816708237644,2.3311347255228667,5.565147717306931e-06,5.565147717306931e-06,35124.53542233523,21928.47502851856,2.031816708237644,2.3311347255228667,6.351170286472215e-05,6.351170286472215e-05,17647.632155471736,17647.632155471736,UVARUF,DRE_EQeq
10,1392.67,920.278217,1.769398352902119,2.1442493398112115,9.780359474666484e-06,9.780359474666484e-06,32498.13664057924,20556.88579725249,1.769398352902119,2.1442493398112115,0.0001347016198116,0.0001347016198116,15387.574288312026,15387.574288312026,HELDEJ,DRE_EQeq
11,890.2750000000001,836.146845,12.497893615219988,0.8673212474244629,8.868019801129561e-06,8.868019801129561e-06,26965.720895454822,19032.304685958017,12.497893615219988,0.8673212474244629,0.0001958365445131,0.0001958365445131,11997.583867875408,11997.583867875408,BOLPEY,DRE_EQeq
12,1587.2,701.118202,3.808760663921034,1.1401275279825394,2.2505369830735096e-06,2.2505369830735096e-06,40818.46178212361,32617.355753505675,3.808760663921034,1.1401275279825394,1.9517315939312357e-05,1.9517315939312357e-05,21537.744636349616,21537.744636349616,LIKFOB,DRE_EQeq
13,1681.56,805.9418919999999,0.0,0.0,,,15000.0,15000.0,0.0,0.0,,,5926.450608950626,6274.90405475903,YUWHOO,DRE_EQeq
14,589.515,703.59633,12.5,12.5,0.0001285662283729,0.0001285662283729,17210.3908025977,15489.35172233793,12.5,12.5,0.0002934997345005,0.0002934997345005,8472.969185481143,8472.969185481143,SAHYOQ05,DRE_EQeq
15,1461.53,871.7156259999999,1.6432548886374354,1.2500833844945956,7.215711071568717e-06,7.215711071568717e-06,33963.07708561244,19528.851421269123,1.6432548886374354,1.2500833844945956,1.781626828745882e-05,1.781626828745882e-05,20904.22014555019,20904.22014555019,PIHNUQ,DRE_EQeq
16,1894.62,838.9772519999999,1.8594951633215964,1.8198572715392576,2.765784504779933e-06,2.765784504779933e-06,45000.0,22543.773369074966,1.8594951633215964,1.8198572715392576,4.64546526611377e-06,4.64546526611377e-06,24594.454823517088,24594.454823517088,GUXLIU,DRE_EQeq
17,1225.93,796.079214,5.094071179127646,3.1687401790239127,4.038172514809617e-05,4.038172514809617e-05,20444.196113674298,20443.010763319744,5.094071179127646,3.1687401790239127,0.0001627883566089,0.0001627883566089,10596.91518464289,10596.91518464289,IBICED,DRE_EQeq
18,1073.26,874.536649,4.407735770303721,3.668078299698248,2.3067127501339567e-06,2.3067127501339567e-06,41975.88288162039,28361.1181807307,4.407735770303721,3.668078299698248,0.0001281527905235,0.0001281527905235,15419.694091602809,15419.694091602809,NOCKUM,DRE_EQeq
19,1017.9100000000001,763.241808,7.508562551477277,4.945399735397454,8.200091958431134e-06,8.200091958431134e-06,29751.3450857287,19944.1227741646,7.508562551477277,4.945399735397454,0.0001111062712769,0.0001111062712769,14201.85204190978,14201.85204190978,UTEXAT,DRE_EQeq
20,930.198,850.7850970000001,0.2525719664309068,12.499999999999092,4.834595536261986e-05,4.834595536261986e-05,30466.35545986791,20405.669857959023,0.2525719664309068,12.499999999999092,7.230539752888784e-05,7.230539752888784e-05,14288.83955329475,14288.83955329475,FUNCAT,DRE_EQeq
21,1415.76,816.481146,1.9163244517619848,3.74060635973657,2.26003125896824e-06,2.26003125896824e-06,29823.569049934173,21312.54038743096,1.9163244517619848,3.74060635973657,4.903398788122548e-06,4.903398788122548e-06,17776.94876559439,17776.94876559439,IJANAJ,DRE_EQeq
22,1326.25,883.614157,3.190178402794361,0.7981773312734128,5.152930474529343e-06,5.152930474529343e-06,32633.76543317014,21962.167155316227,3.190178402794361,0.7981773312734128,5.862416652268022e-05,5.862416652268022e-05,18406.577863907634,18406.577863907634,TEDLUK,DRE_EQeq
23,1244.4599999999998,826.403099,3.4369093512548674,1.2216593621023857,9.192499002861634e-06,9.192499002861634e-06,33817.26392991242,25855.964168736024,3.4369093512548674,1.2216593621023857,0.0001072130613186,0.0001072130613186,17628.984910862957,17628.984910862957,DAXGUG,DRE_EQeq
24,971.712,815.733037,8.27764997546879,5.239401504700076,3.183667084570607e-06,3.183667084570607e-06,29736.554133243502,29736.098701641684,8.27764997546879,5.239401504700076,0.0001699082122481,0.0001699082122481,12194.097204409793,12194.097204409793,HOWPUF,DRE_EQeq
25,1204.23,872.536972,2.564977232123256,1.6997336485784733,7.755843171872977e-06,7.755843171872977e-06,33102.65515657231,18555.780143278236,2.564977232123256,1.6997336485784733,2.256669538166895e-05,2.256669538166895e-05,18760.809601385317,18760.809601385317,SUJQOE,DRE_EQeq
26,1069.41,837.237482,6.771052155025852,3.8178463244916254,1.196154291835498e-05,1.196154291835498e-05,28603.938831107946,18326.72543311153,6.771052155025852,3.8178463244916254,9.80697509550584e-05,9.80697509550584e-05,14919.174198121518,14919.174198121518,MATTUX,DRE_EQeq
27,1596.31,722.82432,3.051977461623949,1.0440634653855738,5.478520165580225e-06,5.478520165580225e-06,37587.7823310702,26109.556190990515,3.051977461623949,1.0440634653855738,6.722158107500078e-05,6.722158107500078e-05,18186.40172870632,18186.40172870632,KOMGUP,DRE_EQeq
28,784.123,870.066848,10.495053089357189,12.499999980812817,2.55662429195018e-05,2.55662429195018e-05,22233.654805807382,18606.00385658597,10.495053089357189,12.499999980812817,0.0001576180703535,0.0001576180703535,11497.16370968441,11497.16370968441,FERHAN,DRE_EQeq
29,1473.3,833.446959,2.792168052148579,1.2331264177775656,2.9984031185086035e-06,2.9984031185086035e-06,38606.62330012088,26792.364881800764,2.792168052148579,1.2331264177775656,1.2061725584557766e-05,1.2061725584557766e-05,20916.685690320224,20916.685690320224,BENXUP,DRE_EQeq
30,1542.4199999999998,873.8557430000001,1.2732717024634486,0.8962745420519703,5.081821364062033e-07,5.081821364062033e-07,33478.59273312489,25375.69298783627,1.2732717024634486,0.8962745420519703,0.0001126058484021,0.0001126058484021,5999.999999999538,5999.999999999538,QUFFED,DRE_EQeq
31,1382.3000000000002,919.158981,0.8345784531386624,1.9663713219276029,1.626596559075309e-06,1.626596559075309e-06,37225.562290744405,28948.51541272762,0.8345784531386624,1.9663713219276029,4.124597512632344e-05,4.124597512632344e-05,17707.12153855158,17707.12153855158,NEHNEV01,DRE_EQeq
32,1605.48,825.084821,1.7771268126447304,0.4288578560188001,1.4273171519895624e-05,1.4273171519895624e-05,33617.41705903683,25683.63774686552,1.7771268126447304,0.4288578560188001,0.0001592033767337,0.0001592033767337,18423.278120369567,18423.278120369567,TONBII,DRE_EQeq
33,1711.78,799.95218,1.0687837182179778,1.6211957236697412,6.444444598154228e-07,6.444444598154228e-07,45000.0,31319.35120958038,1.0687837182179778,1.6211957236697412,4.910505432647455e-05,4.910505432647455e-05,6002.242800895388,6002.242800895388,QOVWOO,DRE_EQeq
34,1673.03,829.9492939999999,2.619621155939805,1.430288824131453,1.1794727047771264e-05,1.1794727047771264e-05,30125.019815140226,18126.601065061244,2.619621155939805,1.430288824131453,9.462690643015883e-05,9.462690643015883e-05,15925.805467493768,15925.805467493768,NIKYUC02,DRE_EQeq
35,1078.44,885.721624,5.636247603035505,3.2702566644681643,1.3289724572341738e-05,1.3289724572341738e-05,31667.85017490825,20943.24844922773,5.636247603035505,3.2702566644681643,0.0001706213960049,0.0001706213960049,15327.494474726018,15327.494474726018,PURJES,DRE_EQeq
36,925.783,882.680566,7.156396601245667,8.814402870296515,8.243065110695917e-06,8.243065110695917e-06,30793.71981865349,18795.165463107154,7.156396601245667,8.814402870296515,7.358260955269176e-05,7.358260955269176e-05,14978.648448497192,14978.648448497192,BARZUR,DRE_EQeq
37,1144.51,718.535968,8.545033020076723,3.9106498144948656,9.564367174242752e-06,9.564367174242752e-06,26500.11209554543,26500.09797455777,8.545033020076723,3.9106498144948656,0.0001581208590217,0.0001581208590217,12058.665680668451,12058.665680668451,CAXWEF,DRE_EQeq
38,552.173,794.0603659999999,12.5,12.5,0.0001943794187054,0.0001943794187054,17335.211833802958,15601.690650422664,12.5,12.5,0.0002420707262069,0.0002420707262069,9764.414081513774,9764.414081513774,ODIXEG,DRE_EQeq
39,1362.62,1088.786727,1.3955915709874762,0.3774850371503858,1.591416195668341e-05,1.591416195668341e-05,30025.21396173241,17916.88239043934,1.3955915709874762,0.3774850371503858,9.28096321218144e-05,9.28096321218144e-05,17391.24759039216,17391.24759039216,HAJLIO,DRE_EQeq
40,652.0930000000001,880.915724,12.499999999462869,12.499999999997105,0.0003350081769314,0.0003350081769314,15526.470720512008,15526.27080775731,12.499999999462869,12.499999999997105,0.0001519909791763,0.0001519909791763,10076.7283821299,10076.7283821299,WONZOP,DRE_EQeq
41,1150.55,826.675016,6.325105245370205,2.680849970191046,1.264056366843755e-05,1.264056366843755e-05,29002.684624932564,18513.327756267947,6.325105245370205,2.680849970191046,6.33672882949093e-05,6.33672882949093e-05,16423.241552667154,16423.241552667154,IXURID,DRE_EQeq
42,1070.08,754.268214,10.262273322498247,3.109401055291812,3.064437399228388e-06,3.064437399228388e-06,35978.40537002089,21890.42415399869,10.262273322498247,3.109401055291812,3.0358454994833347e-05,3.0358454994833347e-05,17482.366516452395,17482.366516452395,DEPXAY,DRE_EQeq
43,731.602,831.732056,11.17448684687203,12.49999999998478,1.276322230747536e-05,1.276322230747536e-05,23878.739122418625,20002.79041529508,11.17448684687203,12.49999999998478,9.643761392055508e-05,9.643761392055508e-05,11879.41703722974,11879.41703722974,XAMHEA,DRE_EQeq
44,988.783,920.3824699999999,1.841422777444003,8.947542854586409,3.575796709905243e-06,3.575796709905243e-06,37488.0579439637,29183.75759428559,1.841422777444003,8.947542854586409,6.219834211026045e-05,6.219834211026045e-05,15529.599109773031,15529.599109773031,ISOJOQ,DRE_EQeq
45,1165.8200000000002,712.636215,0.6874302299554137,8.095494933025455,6.481917708978929e-06,6.481917708978929e-06,37845.37787122037,29302.158268556283,0.6874302299554137,8.095494933025455,6.677610514912382e-05,6.677610514912382e-05,15941.151103593424,15941.151103593424,HIFTOG,DRE_EQeq
46,999.4159999999999,943.1897190000001,8.825179511041469,5.681493045832138,7.881653420420962e-06,7.881653420420962e-06,30905.15528834533,19033.59791210956,8.825179511041469,5.681493045832138,0.000151744970979,0.000151744970979,13930.285492764076,13930.285492764076,SABVOH,DRE_EQeq
47,1057.92,817.83064,7.322617503680499,4.940251082061742,1.0413653172221496e-05,1.0413653172221496e-05,32046.21563188344,19425.409762538475,7.322617503680499,4.940251082061742,0.0001362807606718,0.0001362807606718,14847.957901525951,14847.957901525951,QUDJOP,DRE_EQeq
48,2089.09,579.483984,3.786545316110664,1.2522341921552285,4.371297046454416e-06,4.371297046454416e-06,36041.7334906793,26716.915833356536,3.786545316110664,1.2522341921552285,0.0001761181702425,0.0001761181702425,15760.533106546456,15760.533106546456,IBOTAU,DRE_EQeq
49,1104.11,921.459083,3.624705744722409,3.812136233821154,1.15094377372193e-05,1.15094377372193e-05,31630.97021145,19199.874527977263,3.624705744722409,3.812136233821154,9.89119522290985e-05,9.89119522290985e-05,16337.319146975446,16337.319146975446,HIFGOU,DRE_EQeq
50,975.024,894.237197,4.038329393107887e-09,11.32368967655836,6.432489620237049e-06,6.432489620237049e-06,45000.0,29720.58623709552,4.038329393107887e-09,11.32368967655836,0.0001493592906842,0.0001493592906842,14400.23338328386,14400.23338328386,WAYMEQ,DRE_EQeq
51,1911.64,702.655786,0.760217472252904,0.9749234815405844,1.291531842017233e-06,1.291531842017233e-06,43598.70757430204,32371.454405520577,0.760217472252904,0.9749234815405844,0.0001826939360484,0.0001826939360484,19040.305818702527,19040.305818702527,ZIDDIB,DRE_EQeq
52,1654.96,821.532763,2.595332976240451,1.7071115779119317,1.2284257425419936e-05,1.2284257425419936e-05,30012.676270742697,18371.63138932577,2.595332976240451,1.7071115779119317,7.977471273538865e-05,7.977471273538865e-05,16132.462437221477,16132.462437221477,NIHBIQ01,DRE_EQeq
53,1032.5800000000002,801.865679,5.706118787536888,3.679157575619578,8.011007486990538e-06,8.011007486990538e-06,28078.51049587161,28077.43098068705,5.706118787536888,3.679157575619578,0.0001238469561415,0.0001238469561415,14163.398865341109,14163.398865341109,PIDMEV,DRE_EQeq
54,1339.0,695.251823,5.304102053368935,2.711319786193298,3.787689154109767e-06,3.787689154109767e-06,38092.589016820464,29423.669062495268,5.304102053368935,2.711319786193298,0.0001423973111265,0.0001423973111265,15271.723145280035,15271.723145280035,XOHLEM01,DRE_EQeq
55,1700.37,829.37871,2.601223447063844,1.343249778592729,9.75979207511306e-06,9.75979207511306e-06,30834.2866453766,18498.95315109719,2.601223447063844,1.343249778592729,6.430969078536752e-05,6.430969078536752e-05,16965.0840196723,16965.0840196723,NIKZEN02,DRE_EQeq
56,1220.8799999999999,761.83261,2.511689678228888,1.173409369180324,2.6550137154703947e-05,2.6550137154703947e-05,30219.634099894123,16170.7820197728,2.511689678228888,1.173409369180324,0.0001850267123989,0.0001850267123989,15945.133149976797,15945.133149976797,ZIF-4,DRE_EQeq
