-1.7402,-5.1651,1.3607e+05,0.96873,162.4,0.010617,0.42087,0.41352,0.000909,1831.5,1409.6,11.975,8.9014,-20.319,-20.655,15602,15152,11.975,8.9014,-20.516,-20.516,8078.3,8078.3
-1.7402,-3.2072,3.976e+05,0.90025,26.105,0.11609,0.4332,0.35391,0.00071183,956.4,1349.3,4.4135,3.7336,-19.642,-20.144,18808,15665,4.4135,3.7336,-20.686,-20.686,11422,11422
-1.7402,-3.1604,3.622e+05,1.189,18.648,0.028056,0.42702,0.40193,0.000852,928.38,985.99,2.8081,2.9768,-19.074,-19.489,18541,15735,2.8081,2.9768,-18.686,-18.686,8973.7,8973.7
-1.7402,-3.7999,2.6549e+05,0.8922,47.643,0.1926,0.43652,0.63236,0.0023604,897,1146.7,5.9381,1.3459,-18.034,-18.28,15895,15404,5.9381,1.3459,-19.501,-19.501,11222,11222
-1.7401,-2.6524,4.8257e+05,0.62062,22.148,0.020959,0.36331,0.60506,0.0024702,1769.1,1332.8,2.3058,8.8054,-19.132,-19.382,15297,15075,2.3058,8.8054,-20.536,-20.572,12254,10344
-1.7401,-1.297,2.0681e+05,0.29798,11.593,0.19001,0.38785,0.57188,0.001263,2226.4,543.32,11.335,3.9487,-19.799,-20.554,15993,15894,11.335,3.9487,-20.309,-20.433,8436.4,7277.5
-1.7401,-5.038,1.4159e+05,0.46789,303.38,0.10171,0.35653,0.34215,0.001754,1592.1,1122.2,11.728,4.444,-19.938,-19.952,15407,15131,11.728,4.444,-20.432,-20.432,7875.7,7875.7
-1.7401,-3.1776,1.6605e+05,0.85489,26.086,0.071407,0.41883,0.47721,0.002339,982.07,579.49,3.7346,10.513,-20.701,-20.706,20538,19794,3.7346,10.513,-20.706,-20.706,5927.2,5927.2
-1.7401,-2.5288,3.3387e+05,0.11714,103.03,0.031909,0.36329,0.37997,0.000591,1724.9,781.07,0.036025,4.1167,-19.141,-18.711,17319,15685,0.036025,4.1167,-19.85,-19.85,13358,13358
-1.74,-3.6549,2.0377e+05,1.8349,19.246,0.14432,0.44718,0.59634,0.001382,1409.2,840.49,1.3459,11.293,-19.977,-20.222,19927,19436,1.3459,11.293,-20.08,-20.08,12519,12519
-1.74,-4.2008,2.9691e+05,0.67423,93.646,0.06219,0.39506,0.52548,0.000723,2266.6,1072,4.273,7.9515,-20.454,-20.556,18651,17728,4.273,7.9515,-20.692,-20.692,11622,11622
-1.74,-4.0143,3.4049e+05,1.6181,31.473,0.033572,0.38558,0.66337,0.001044,905.36,843.53,0.85021,1.7892,-16.687,-17.22,16371,15558,0.85021,1.7892,-19.508,-19.508,8404.9,8404.9
-1.74,-3.9917,3.4992e+05,0.15126,344.97,0.08278,0.38779,0.4242,0.00053428,813.53,579.58,4.2414,7.7738,-19.519,-20.131,19589,16871,4.2414,7.7738,-19.821,-20.55,12423,11470
-1.7399,-2.2392,1.2361e+05,1.4171,5.5434,0.14024,0.3811,0.68954,0.00067028,1452.9,1072.3,6.6052,11.389,-18.651,-19.274,16083,16007,6.6052,11.389,-19.822,-19.822,11181,11181
-1.7399,-4.5195,2.3859e+05,1.7322,49.244,0.091846,0.43625,0.5883,0.0017286,749.19,1155.1,2.9351,10.496,-17.318,-18.781,16564,16152,2.9351,10.496,-19.582,-19.582,12868,12868
-1.7398,-5.2092,1.2871e+05,0.63888,260.56,0.019813,0.38991,0.50915,0.0013835,1349.1,573.34,9.7767,4.9157,-18.351,-20.528,15304,15128,9.7767,4.9157,-18.422,-18.422,9573.1,9573.1
-1.7398,-4.063,3.4977e+05,1.401,39.607,0.074443,0.42504,0.64997,0.002312,2529.6,898.76,9.9794,4.8388,-20.389,-20.714,19471,17640,9.9794,4.8388,-20.546,-20.546,8342.5,8342.5
-1.7398,-4.0888,3.9711e+05,1.8879,29.309,0.01811,0.37329,0.34033,0.001525,1089.6,1233.1,2.3159,6.2183,-18.654,-20.172,19066,16029,2.3159,6.2183,-19.71,-19.71,14357,14357
-1.7397,-3.9581,4.5417e+05,1.2581,39.667,0.034119,0.40902,0.38453,0.001268,1585.9,1422.5,3.7493,8.4914,-19.676,-19.686,18979,15688,3.7493,8.4914,-20.721,-20.721,9898.8,9898.8
-1.7397,-1.7722,1.249e+05,1.0536,5,0.028934,0.44137,0.4234,0.0010352,1217.3,1500,3.5362,1.6924,-18.762,-20.615,18968,18146,3.5362,1.6924,-20.453,-20.453,7233,7233
-1.7397,-4.0281,2.4723e+05,1.9671,26.652,0.11517,0.44954,0.59602,0.002285,1541.1,945.35,8.5387,9.5745,-19.402,-20.397,19000,16287,8.5387,9.5745,-20.452,-20.452,10335,10335
-1.7397,-3.0247,1.9893e+05,1.7614,9.9622,0.19663,0.35912,0.53202,0.000765,1212.7,1234.7,2.1419,0.29596,-17.91,-17.343,18263,15992,2.1419,0.29596,-16.186,-16.186,5167.6,5167.6
-1.7397,-2.6673,2.3407e+05,0.37851,36.136,0.054997,0.37908,0.56412,0.0014317,965.33,1068.6,0.68366,0.91959,-20.471,-20.675,28454,22111,0.68366,0.91959,-20.654,-20.654,7635.8,7635.8
-1.7397,-3.0498,4.8427e+05,0.16981,121.05,0.1842,0.44022,0.30064,0.00079927,2164.8,1480,6.5108,10.894,-19.348,-20.144,16455,15352,6.5108,10.894,-20,-20,7574,7574
-1.7396,-3.9039,4.464e+05,1.1915,40.121,0.093345,0.43947,0.44382,0.0019757,2012.8,1484.9,7.369,3.6434,-18.537,-20.531,17337,16839,7.369,3.6434,-19.164,-19.164,16157,16157
-1.7396,-2.9558,3.6925e+05,1.4411,12.579,0.12273,0.38045,0.35524,0.001475,1312.3,642.23,4.4668,3.9226,-17.723,-19.188,15171,15023,4.4668,3.9226,-19.036,-19.036,12777,12777
-1.7396,-2.2245,4.2411e+05,1.7692,5,0.12462,0.4277,0.3,0.0024501,923.6,1405.5,2.8495,1.4132,-17.18,-18.241,15788,15411,2.8495,1.4132,-19.901,-19.901,5446.4,5446.4
-1.7395,-2.1174,3.7075e+05,1.5174,5.1385,0.18993,0.36134,0.68797,0.001375,1964.4,1041.1,6.102,2.5286,-17.811,-18.85,15382,15368,6.102,2.5286,-20.153,-20.153,10565,10565
-1.7394,-2.8622,3.7657e+05,0.60981,27.704,0.025638,0.41254,0.32711,0.001831,1235,675.18,6.65,2.5698,-18.09,-20.478,15605,15522,6.65,2.5698,-19.216,-19.763,5033.2,5014.7
-1.7394,-4.8696,1.772e+05,0.94614,128.2,0.015472,0.44888,0.47193,0.001625,1537.9,815.83,1.6957,8.0874,-20.181,-20.409,21950,21257,1.6957,8.0874,-20.31,-20.31,9234.8,9234.8
-1.7392,-3.5919,2.3219e+05,0.34219,100.49,0.039234,0.37223,0.33128,0.000709,1975.6,992.58,1.8455,8.3843,-17.138,-19.069,16955,15977,1.8455,8.3843,-17.562,-17.562,13261,13261
-1.7391,-1.4358,1.2936e+05,0.25862,14.859,0.094901,0.41697,0.38314,0.00081,2391.5,1092.9,7.2462,10.262,-19.473,-19.687,16611,16295,7.2462,10.262,-20.559,-20.559,6714.3,6714.3
-1.7391,-3.1136,4.199e+05,0.41845,52.018,0.032605,0.35973,0.63775,0.001057,720.76,941.98,7.32,11.806,-20.412,-20.654,24428,17133,7.32,11.806,-20.42,-20.42,10518,10518
-1.7391,-3.1602,3.3599e+05,1.3535,16.478,0.082574,0.35805,0.38387,0.0017966,1864.1,1409.3,3.3121,10.169,-20.121,-20.28,20326,18183,3.3121,10.169,-20.644,-20.644,8670.1,8670.1
-1.739,-3.9002,4.336e+05,0.43469,110.24,0.12283,0.37081,0.60621,0.001409,783.17,1299.8,1.4549,3.9593,-18.905,-18.214,21790,19509,1.4549,3.9593,-19.887,-19.887,5851.2,5851.2
-1.739,-2.4855,4.5678e+05,0.15393,75.948,0.08315,0.37911,0.53694,0.0020621,996.96,1168.2,2.5333,5.0105,-16.607,-19.112,16241,15479,2.5333,5.0105,-18.885,-18.885,7852.2,7852.2
-1.739,-1.1372,3.9779e+05,0.16638,18.153,0.040466,0.39787,0.48214,0.001017,2291.9,1221.2,6.0104,3.5715,-18.633,-19.701,16756,16635,6.0104,3.5715,-19.806,-20.031,5614.5,5415.5
-1.7389,-1.1095,1.3912e+05,0.15287,18.442,0.17173,0.36318,0.32046,0.002024,751.7,1469.6,5.5633,1.3553,-17.874,-20.283,17872,17222,5.5633,1.3553,-18.383,-18.383,12074,12074
-1.7386,-3.3784,3.6774e+05,0.33748,83.796,0.099104,0.39449,0.65601,0.000676,1024.1,1422.7,1.7692,1.1903,-15.833,-16.746,16632,15270,1.7692,1.1903,-19.639,-19.639,17516,17516
-1.7385,-4.1163,2.9623e+05,0.33774,174.05,0.1806,0.39852,0.48358,0.00077804,1050.6,596.99,0.11735,2.0784,-15.446,-15.962,17719,15514,0.11735,2.0784,-19.916,-20.183,13984,10287
-1.7384,-3.9949,3.9088e+05,1.8328,26.737,0.043543,0.36386,0.56888,0.0009866,1603.5,989.53,3.311,4.1136,-17.633,-20.466,17976,17661,3.311,4.1136,-19.297,-19.297,5806.1,5806.1
-1.7383,-3.399,3.4224e+05,1.2207,23.341,0.12867,0.40258,0.58732,0.0015515,2379.4,742.41,8.66,10.056,-18.901,-19.704,17842,16711,8.66,10.056,-20.624,-20.624,7215.3,7215.3
-1.7383,-0.3884,4.3045e+05,0.24638,5.7971,0.042983,0.40434,0.46239,0.0015168,1664.4,920.18,0.84255,0.15437,-19.519,-19.804,26334,20517,0.84255,0.15437,-20.144,-20.144,18662,18662
-1.7383,-2.3205,4.792e+05,0.1503,66.057,0.12393,0.39482,0.49706,0.001767,1151.9,1202.2,7.3947,11.368,-18.663,-19.945,19013,18158,7.3947,11.368,-20.481,-20.675,8643.3,8517.9
-1.7383,-2.915,3.4504e+05,1.0498,307.11,0.089398,0.41602,0.52889,0.001709,1755.6,763.23,0.58638,6.2162,-5.9475,-10.35,18621,16008,0.58638,6.2162,-7.046,-7.046,12810,12810
-1.7382,-1.7046,1.6704e+05,1.016,5,0.068396,0.35387,0.60266,0.0017544,1111.1,726.68,1.0948,4.6244,-17.266,-18.378,20353,17048,1.0948,4.6244,-19.748,-20.164,8226.8,7242
-1.7382,-3.6451,1.3766e+05,1.0773,32.5,0.15127,0.42856,0.42873,0.001522,681.27,1272.1,4.3896,5.3547,-16.743,-18.538,17702,15076,4.3896,5.3547,-18.539,-18.539,9400.7,9400.7
-1.7382,-3.501,2.2095e+05,1.2586,24.491,0.19121,0.4131,0.64702,0.00112,2007.6,1437.4,2.0293,9.5426,-20.252,-20.282,23945,22475,2.0293,9.5426,-20.294,-20.294,15003,15003
-1.7381,-3.4475,3.1222e+05,1.6147,18.087,0.11566,0.36685,0.68859,0.001404,1779.9,1346.1,0.83196,0.90317,-15.202,-15.721,15546,15463,0.83196,0.90317,-17.143,-17.143,14834,14834
-1.7381,-3.028,1.061e+05,0.74736,24.787,0.18917,0.37098,0.62915,0.0021458,2211.5,1047.5,3.1835,0.38289,-20.466,-20.684,26020,22336,3.1835,0.38289,-20.607,-20.607,16779,16779
-1.7378,-4.4082,2.5512e+05,0.76793,99.216,0.045947,0.38971,0.68751,0.00055535,740.62,692.65,11.206,5.8585,-19.768,-19.889,24262,17230,11.206,5.8585,-20.626,-20.626,8912.3,8912.3
-1.7377,-4.0359,2.3484e+05,1.3207,40.222,0.16556,0.44389,0.59291,0.0013823,656.56,764.26,2.8193,12.172,-18.318,-20.679,25253,22883,2.8193,12.172,-19.836,-19.836,22463,22463
-1.7376,-3.3426,4.7973e+05,0.20739,133.16,0.046123,0.38124,0.40011,0.002153,894.69,1207.2,12.134,1.4701,-19.825,-20.306,21946,20078,12.134,1.4701,-20.612,-20.612,5353,5353
-1.7376,-3.3247,4.8362e+05,1.1648,23.012,0.053344,0.35405,0.36662,0.0020654,847.72,511.71,2.3557,9.2258,-19.95,-20.682,26045,21774,2.3557,9.2258,-20.051,-20.594,20643,18791
-1.7375,-2.6578,2.912e+05,0.59851,22.894,0.17831,0.43317,0.40345,0.0021338,968.99,513.98,7.0421,10.274,-19.325,-19.68,21651,20453,7.0421,10.274,-19.585,-19.585,13576,13576
-1.7375,-3.4135,3.3522e+05,0.26334,111.46,0.12709,0.36955,0.6093,0.001505,1411.4,1235.5,7.8205,4.0779,-18.057,-18.102,18147,16785,7.8205,4.0779,-19.83,-19.83,15948,15948
-1.7373,-2.6751,3.0155e+05,0.57109,24.415,0.11007,0.42774,0.45041,0.0018094,1612.5,1428.2,1.3095,0.31283,-15.459,-15.532,15604,15021,1.3095,0.31283,-19.522,-19.522,11912,11912
-1.7373,-4.0498,2.7498e+05,0.65325,83.687,0.17396,0.43482,0.68087,0.000787,709.16,908.26,1.7978,1.6803,-16.466,-16.076,20854,19053,1.7978,1.6803,-17.969,-17.969,20660,20660
-1.737,-4.5437,2.1005e+05,1.7146,51.008,0.065101,0.44862,0.51535,0.0019048,849.01,581.22,11.903,8.7558,-19.546,-19.905,22431,22403,11.903,8.7558,-19.987,-19.987,5385.2,5385.2
-1.7369,-2.627,3.4154e+05,1.9027,6.5571,0.028734,0.41306,0.51278,0.00088885,2556.8,1478.3,3.7806,6.5469,-18.252,-20.429,19506,15075,3.7806,6.5469,-20.375,-20.375,13990,13990
-1.7368,-1.1807,2.4366e+05,0.29376,10.587,0.047098,0.43134,0.5619,0.0022188,1481,752.22,9.4347,9.0404,-19.384,-20.11,21556,20146,9.4347,9.0404,-20.58,-20.58,12993,12993
-1.7367,-3.6936,3.24e+05,1.0445,36.593,0.18697,0.41537,0.38456,0.0010835,1146.4,1142.4,6.3147,11.368,-19.374,-19.666,22857,15993,6.3147,11.368,-19.544,-20.278,8844.2,7852.9
-1.7367,-4.0326,4.7405e+05,1.7442,29.717,0.037323,0.40136,0.58609,0.000887,2044.1,680.76,0.2682,11.098,-18.443,-19.815,22092,21734,0.2682,11.098,-18.746,-18.746,6406,6406
-1.7362,-2.648,4.0642e+05,0.44527,30.821,0.10983,0.43949,0.59089,0.001372,673.34,806.17,0.61238,4.6311,-16.563,-19.82,24736,17642,0.61238,4.6311,-18.911,-18.911,5948,5948
-1.736,-2.6134,2.6107e+05,0.56191,23.129,0.13187,0.40043,0.59447,0.0008797,818.38,709.65,3.6247,10.159,-19.947,-19.972,27813,21051,3.6247,10.159,-20.108,-20.518,6814.2,5781.4
-1.7359,-0.9051,1.8999e+05,0.39564,5.8764,0.062859,0.36738,0.50819,0.000956,1829.4,1186.2,0.23433,6.8049,-18.528,-20.379,27348,22104,0.23433,6.8049,-19.975,-19.975,13253,13253
-1.7357,-3.1149,2.2524e+05,0.84183,25.349,0.15881,0.38568,0.44776,0.001745,2015.7,865.48,3.6597,10.433,-16.709,-19.858,16575,15211,3.6597,10.433,-20.403,-20.403,10351,10351
-1.7357,-2.3079,3.6993e+05,1.6038,5.8847,0.111,0.35987,0.525,0.001458,746.34,1234.3,5.0656,9.2024,-18.377,-20.219,22817,19577,5.0656,9.2024,-19.419,-19.419,16044,16044
-1.7355,-2.2759,3.7783e+05,0.20124,47.064,0.13263,0.37763,0.62959,0.001964,1096.5,1268.4,0.81171,6.5763,-16.291,-16.489,19370,16195,0.81171,6.5763,-17.671,-17.671,10803,10803
-1.7351,-3.6191,3.9669e+05,0.30801,117.66,0.15551,0.35636,0.31755,0.000928,1955.9,610.67,10.192,8.3084,-19.283,-20.586,20042,16505,10.192,8.3084,-19.583,-19.583,8376.8,8376.8
-1.735,-3.27,2.8176e+05,1.6195,15.218,0.17074,0.40454,0.37694,0.001495,1826,1021.8,2.843,10.602,-17.297,-18.702,18476,16458,2.843,10.602,-20.301,-20.301,5838.1,5838.1
-1.735,-3.3096,2.2605e+05,0.39211,66.672,0.17557,0.44068,0.62772,0.0022587,2013.4,564.55,1.5537,6.014,-20.469,-20.492,30366,22965,1.5537,6.014,-20.644,-20.644,19665,19665
-1.7348,-2.9356,3.0947e+05,0.19241,94.7,0.16856,0.39813,0.41027,0.001963,786.94,590.03,0.009538,7.2551,-19.24,-20.48,33455,27533,0.009538,7.2551,-20.157,-20.157,17115,17115
-1.7347,-3.3749,4.5752e+05,0.74616,37.897,0.14863,0.41543,0.58763,0.000872,1373.4,1050.7,9.103,8.8297,-16.485,-18.003,15796,15316,9.103,8.8297,-18.18,-19.632,7408.1,6950.1
-1.7347,0.60522,1e+05,0.1,5,0.15801,0.35,0.48558,0.0019334,653.8,1402.9,4.0775,3.8894,-18.225,-19.367,23032,20300,4.0775,3.8894,-18.678,-18.678,7379,7379
-1.7345,-2.5316,1.1129e+05,0.27921,42.097,0.11132,0.37364,0.34234,0.0020544,2523.7,772.7,1.6159,9.8129,-14.534,-17.566,15432,15178,1.6159,9.8129,-15.457,-15.457,12542,12542
-1.7343,-1.8534,1.5539e+05,0.49008,12.169,0.10289,0.38224,0.36886,0.0014171,987.42,716.69,5.1345,7.5228,-15.76,-19.499,15436,15122,5.1345,7.5228,-15.922,-15.922,6468.9,6468.9
-1.7342,-5.1639,1.534e+05,0.77887,208.81,0.01508,0.38076,0.44389,0.0022368,612.5,1390.3,8.4357,8.6866,-17.057,-18.027,18920,15994,8.4357,8.6866,-17.325,-17.325,10251,10251
-1.7342,-3.6877,4.9145e+05,0.93505,41.297,0.044727,0.39595,0.65108,0.001118,2465.1,1020.3,5.049,3.8929,-19.227,-20.085,23607,18190,5.049,3.8929,-20.204,-20.204,13118,13118
-1.7341,0.046846,2.5126e+05,0.48292,37.16,0.13587,0.40006,0.67302,0.001161,2481.4,561.5,2.3863,3.7485,-11.693,-10.124,36814,30843,2.3863,3.7485,-7.3339,-7.3339,18401,18401
-1.7341,-3.7388,1.044e+05,0.49008,76.035,0.17449,0.39862,0.50218,0.00062471,1197.9,1343.9,2.8139,9.2792,-18.881,-20.358,24554,24223,2.8139,9.2792,-20.209,-20.264,6395.2,5986.7
-1.734,-2.143,4.6556e+05,0.4224,19.741,0.12477,0.41655,0.64421,0.0024171,2399.8,919.73,7.5584,10.154,-20.346,-20.482,25738,19738,7.5584,10.154,-20.47,-20.47,10315,10315
-1.7339,-3.7089,3.299e+05,0.31399,125.92,0.16694,0.44725,0.61273,0.002185,714.24,840.13,2.24,4.3261,-19.226,-19.539,28124,26477,2.24,4.3261,-19.806,-19.806,11200,11200
-1.7339,-3.0762,3.988e+05,1.6919,12.187,0.13548,0.39791,0.38729,0.001821,789.69,1213.9,3.9126,0.63119,-16.532,-19.32,19211,18402,3.9126,0.63119,-14.684,-14.684,6042.2,6042.2
-1.7339,-4.3045,2.3888e+05,1.5234,45.548,0.13263,0.37636,0.32354,0.001921,637.78,907.15,9.1502,6.2027,-17.888,-19.255,20344,18916,9.1502,6.2027,-20.094,-20.094,11414,11414
-1.7338,-4.0692,1.7122e+05,1.4772,36.524,0.14388,0.39117,0.45293,0.0018004,2524.8,942.07,7.654,2.6996,-19.85,-20.488,23096,22846,7.654,2.6996,-20.006,-20.006,13998,13998
-1.7336,-4.2012,3.8508e+05,1.1197,57.125,0.04786,0.39114,0.69867,0.0013066,1276.6,856.05,0.34015,9.0473,-16.639,-18.118,25390,18512,0.34015,9.0473,-18.94,-18.94,12702,12702
-1.7336,-1.3341,3.8417e+05,0.13073,28.329,0.19212,0.39762,0.41616,0.0005998,1142.3,795.08,7.6104,10.656,-17.598,-19.165,19509,15979,7.6104,10.656,-19.749,-19.749,12080,12080
-1.7335,-3.6754,3.259e+05,0.14587,264.79,0.048734,0.38739,0.44985,0.001936,1702.6,839.92,6.2786,4.9268,-15.483,-17.889,15170,15011,6.2786,4.9268,-15.542,-15.542,12321,12321
-1.733,-3.5131,3.7201e+05,1.8153,17.587,0.17897,0.386,0.60567,0.002237,1368.5,858.81,3.3225,3.252,-18.98,-18.396,25292,20783,3.3225,3.252,-19.186,-19.186,17247,17247
-1.732,-4.5961,2.0239e+05,0.357,264.21,0.068688,0.41811,0.61125,0.001578,2070,840.37,12.041,1.9961,-17.681,-18.132,18759,15096,12.041,1.9961,-18.859,-20.306,8827.6,8005
-1.732,-3.8874,3.1515e+05,1.8642,24.099,0.19473,0.38454,0.64542,0.0012132,2460.7,1034.8,3.3613,2.808,-18.451,-19.416,26801,24650,3.3613,2.808,-18.94,-18.94,12398,12398
-1.732,-3.7613,2.8588e+05,0.32701,126.64,0.027608,0.37602,0.63731,0.000821,1063.8,778.81,5.5674,8.6182,-20.722,-20.723,29399,24253,5.5674,8.6182,-20.723,-20.723,12583,12583
-1.732,-3.5308,3.776e+05,1.3263,24.655,0.090204,0.43654,0.39961,0.0013116,1315.7,692.39,1.4219,8.9106,-17.984,-17.984,22917,19152,1.4219,8.9106,-20.663,-20.663,5856.6,5856.6
-1.7317,-1.5005,2.8856e+05,0.3523,12.296,0.057827,0.42623,0.48747,0.000892,1947.4,1388.9,2.2984,1.1118,-15.482,-19.017,16759,15174,2.2984,1.1118,-20.007,-20.007,16953,16953
-1.7315,-2.5115,1.714e+05,0.56179,20.61,0.042893,0.4232,0.41392,0.0012364,1718.4,1069.7,0.78984,8.5093,-19.56,-20.35,29146,22932,0.78984,8.5093,-19.819,-19.819,8194.3,8194.3
-1.7313,-3.5043,3.0674e+05,0.32726,98.616,0.18042,0.43022,0.50001,0.002452,853.46,1437.3,5.7622,11.414,-16.788,-19.982,20209,18934,5.7622,11.414,-19.569,-20.026,8341.5,6621.4
-1.7312,-3.5964,3.6817e+05,1.6702,20.361,0.12098,0.39852,0.69898,0.0010725,1857.2,652.25,2.0176,9.6103,-20.156,-20.678,30320,23324,2.0176,9.6103,-20.257,-20.403,10208,6001.8
-1.731,-2.2382,3.1044e+05,0.14857,61.336,0.13395,0.36298,0.44725,0.0018793,843.72,695.05,6.064,1.4645,-18.786,-18.832,24472,18075,6.064,1.4645,-20.038,-20.038,5552.6,5552.6
-1.7309,-2.9568,3.8612e+05,0.46577,40.311,0.085774,0.44554,0.69485,0.0014726,1456.1,1308.8,2.7855,2.2506,-17.967,-20.014,25292,21527,2.7855,2.2506,-18.925,-18.925,10089,10089
-1.7309,-3.2602,3.9058e+05,0.49464,51.413,0.18217,0.37941,0.65699,0.0018195,1337.3,1369.5,9.4593,7.6064,-19.794,-20.136,25896,22293,9.4593,7.6064,-20.256,-20.256,14296,14296
-1.7308,-4.0329,3.7423e+05,0.42034,131.1,0.037977,0.40988,0.55383,0.001522,779.48,1048.5,6.9956,11.652,-17.247,-19.421,21548,18381,6.9956,11.652,-18.711,-18.711,17722,17722
-1.7308,-4.5132,2.0978e+05,0.31308,279.4,0.10854,0.4067,0.32641,0.002381,830.15,539.54,4.8715,3.236,-16.447,-16.07,18818,16969,4.8715,3.236,-16.406,-16.406,14579,14579
-1.7307,-3.7315,4.3144e+05,0.62315,65.545,0.12051,0.42201,0.52557,0.0019164,1011.5,571.24,2.7985,3.9006,-20.346,-20.431,30434,26836,2.7985,3.9006,-20.468,-20.468,6542.3,6542.3
-1.7306,-3.452,1.4402e+05,1.4022,20.656,0.021957,0.36414,0.59531,0.002337,2473.3,739.47,0.60463,1.2487,-17.581,-20.394,25044,23666,0.60463,1.2487,-18.961,-18.961,8156,8156
