,DDEC,EQeq,Qeq
0,1.345253,1.33400,1.17614
1,1.365048,1.33800,1.17614
2,1.318145,1.33100,1.17614
3,1.346627,1.33400,1.17614
4,1.365073,1.33600,1.17614
5,1.31925,1.32700,1.17614
6,0.570755,1.17600,0.526966
7,0.617334,1.17800,0.526966
8,0.570754,1.17600,0.526966
9,0.617332,1.17800,0.526966
