,DDEC,EQeq,Qeq
92,-0.129955,-0.36800,-0.545003
93,-0.126736,-0.35500,-0.545003
94,-0.142763,-0.36000,-0.545003
95,-0.129698,-0.35300,-0.545003
96,-0.121949,-0.38600,-0.345491
97,-0.122606,-0.36100,-0.345491
98,-0.127721,-0.36100,-0.345491
99,-0.128467,-0.37200,-0.345491
100,-0.123029,-0.36300,-0.345491
101,-0.129047,-0.38100,-0.345491
102,-0.134483,-0.37100,-0.345491
103,-0.134846,-0.36100,-0.345491
104,-0.121949,-0.38100,-0.345491
105,-0.122606,-0.35900,-0.345491
106,-0.127722,-0.35800,-0.345491
107,-0.128467,-0.36900,-0.345491
108,-0.123029,-0.36200,-0.345491
109,-0.129047,-0.38100,-0.345491
110,-0.138414,-0.35000,-0.345491
111,-0.124286,-0.37500,-0.345491
112,-0.138414,-0.36800,-0.359255
113,-0.124286,-0.35400,-0.359255
114,-0.138414,-0.35100,-0.359255
115,-0.124286,-0.37500,-0.359255
116,-0.138414,-0.37100,-0.359255
117,-0.124286,-0.35900,-0.359255
118,-0.138414,-0.37100,-0.359255
119,-0.124286,-0.35900,-0.359255
120,-0.138414,-0.35100,-0.359255
121,-0.124286,-0.37500,-0.359255
122,-0.138414,-0.36800,-0.359255
123,-0.124286,-0.35400,-0.359255
124,-0.548431,-0.69800,-0.359255
125,-0.586055,-0.70400,-0.359255
126,-0.548422,-0.69600,-0.359255
127,-0.586061,-0.69800,-0.359255
128,-0.548431,-0.69800,-0.35681
129,-0.586055,-0.70400,-0.35681
130,-0.127541,-0.34200,-0.35681
131,-0.128911,-0.36400,-0.35681
132,-0.134901,-0.34900,-0.35681
133,-0.110563,-0.34700,-0.35681
134,-0.122512,-0.33300,-0.35681
135,-0.121365,-0.35500,-0.35681
136,-0.133773,-0.32500,-0.35681
137,-0.123901,-0.36300,-0.35681
138,-0.127541,-0.34300,-0.35681
139,-0.128911,-0.36300,-0.35681
140,-0.134901,-0.34900,-0.35681
141,-0.110563,-0.35100,-0.35681
142,-0.122512,-0.33400,-0.35681
143,-0.121365,-0.35500,-0.35681
144,-0.133773,-0.32400,-0.442141
145,-0.123901,-0.36400,-0.442141
146,-0.127541,-0.34200,-0.442141
147,-0.128911,-0.36400,-0.442141
148,-0.134901,-0.34900,-0.442141
149,-0.110563,-0.34700,-0.442141
150,-0.122511,-0.33300,-0.442141
151,-0.121365,-0.35500,-0.442141
152,-0.133773,-0.32500,-0.331047
153,-0.123901,-0.36300,-0.331047
154,-0.127541,-0.34300,-0.331047
155,-0.128911,-0.36300,-0.331047
156,-0.134901,-0.34900,-0.331047
157,-0.110563,-0.35100,-0.331047
158,-0.122511,-0.33400,-0.331047
159,-0.121365,-0.35500,-0.331047
160,-0.126434,-0.45300,-0.331047
161,-0.127176,-0.40600,-0.331047
162,-0.124228,-0.45700,-0.331047
163,-0.128815,-0.46100,-0.331047
164,-0.126434,-0.45400,-0.331047
165,-0.127173,-0.41400,-0.331047
166,-0.113969,-0.38600,-0.331047
167,-0.119881,-0.41300,-0.331047
168,-0.134375,-0.39300,-0.331047
169,-0.118293,-0.39400,-0.331047
170,-0.113969,-0.38600,-0.331047
171,-0.119881,-0.41300,-0.331047
172,-0.134375,-0.39300,-0.331047
173,-0.118293,-0.39400,-0.331047
174,-0.11397,-0.38600,-0.331047
175,-0.119881,-0.41300,-0.331047
176,-0.134376,-0.39200,-0.331047
177,-0.118293,-0.39400,-0.331047
178,-0.11397,-0.38600,-0.331047
179,-0.119881,-0.41300,-0.331047
