,DDEC,EQeq,Qeq
0,-0.521276,-0.55800,-0.38504
1,-0.521318,-0.54800,-0.38504
2,-0.521166,-0.57400,-0.38504
3,-0.521276,-0.53100,-0.38504
4,-0.521318,-0.56800,-0.38504
5,-0.521166,-0.55800,-0.38504
